Symbol,Name,Sector,Industry
031310,아이즈비전,COMMUNICATION,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)"
185490,아이진,OTHER,"당뇨성망막병증 치료제, 욕창치료제, 자궁경부암 예방 백신 등"
059100,아이컴포넌트,IT,액정평판디스플레이용 플라스틱 박판필름 제조업
149010,아이케이세미콘,IT,비메모리 반도체
175250,아이큐어,HEALTH,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인"
052460,아이크래프트,IT,"인터넷핵심망(CCR,MCR,NAS등)"
119830,아이텍,OTHER,비메모리 반도체 테스트
052770,아이톡시,IT,게임
124500,아이티센,IT,시스템통합 및 IT서비스
084850,아이티엠반도체,IT,배터리 보호회로
223220,아이피몬스터,IT,모바일 컨텐츠 개발 및 유통
027360,아주IB투자,FINANCIAL,
033660,아주캐피탈,FINANCIAL,"투자회사,할부금융,리스/자동차정비,자동차리스"
032080,아즈텍WB,MATERIALS,직물
013310,아진산업,INDUSTRIAL,자동차 차체 부품
059120,아진엑스텍,IT,"전자집적회로, 모션제어칩"
158430,아톤,IT,"모바일금융솔루션, mOTP 개발"
149300,아퓨어스,MATERIALS,"실험동물, 연구용피부 및 연구용세포, 연구용역"
067160,아프리카TV,IT,미디어플랫폼
001540,안국약품,HEALTH,"그랑파제, 토비콤-S"
053800,안랩,IT,바이러스백신 프로그램
251280,안지오랩,OTHER,신약개발 및 체지방 감소 건강기능식품
065660,안트로젠,OTHER,줄기세포치료제
297570,알로이스,COMMUNICATION,안드로이드 OTT 멀티미디어 디바이스
001780,알루코,MATERIALS,"알루미늄제품,샷시 제조"
260660,알리코제약,HEALTH,완제 의약품
131370,알서포트,IT,"원격지원,제어 솔루션"
140670,알에스오토메이션,IT,"모션제어기, 드라이브, 에너지제어장치"
096610,알에프세미,IT,"ECM, DIODE, LED Light"
061040,알에프텍,COMMUNICATION,"핸드폰 충전기, 핸즈프리"
148250,알엔투테크놀로지,IT,"이동통신부품(커플러), 의료기기용기판, 파우더"
347860,알체라,IT,"얼굴인식 AI, 이상상황 감지 AI 등"
196170,알테오젠,OTHER,바이오시밀러 및 바이오베터
123750,알톤스포츠,INDUSTRIAL,"운송장비,부품,자전거외"
085810,알티캐스트,IT,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)"
117670,알파홀딩스,IT,시스템 반도체 개발
291650,압타머사이언스,OTHER,압타머기반 신약개발 및 진단제품 개발
293780,압타바이오,OTHER,"용역매출(50.7%), 유전자전달체(32.7%), 압타머 연구용 시약(16.6%)"
267810,앙츠,IT,기술서비스
018250,애경산업,MATERIALS,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등"
161000,애경유화,MATERIALS,오르토프탈산디옥틸
196300,애니젠,MATERIALS,펩타이드 바이오소재 및 아미노산 펩타이드 신약
310200,애니플러스,CD,방송통신사업
179530,애드바이오텍,HEALTH,"동물용의약품, 보조사료 등"
205500,액션스퀘어,IT,모바일게임
052790,액토즈소프트,IT,온라인 게임 및 모바일 게임
131400,액트,IT,연성회로기판
290740,액트로,IT,모바일용 액츄에이터 및 조립자동화 설비
238090,앤디포스,MATERIALS,"TSP용 양면 테이프, 윈도우 필름"
092600,앤씨앤,IT,영상처리용 시스템반도체
129890,앱코,IT,"게이밍기어, 뉴라이프가전 등"
174900,앱클론,HEALTH,항체의약품
255440,야스,INDUSTRIAL,"OLED 증착기, OLED 증착원"
030960,양지사,INDUSTRIAL,다이어리
102120,어보브반도체,IT,"반도체,전자제품,마이크로컨트롤라"
238120,얼라인드,IT,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템"
224810,엄지하우스,OTHER,"실내건축업, 분양공사 및 디자인 설계"
019990,에너토크,INDUSTRIAL,전동액츄에이터
011090,에넥스,CD,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매"
041440,에버다임,INDUSTRIAL,"콘크리트펌프트럭, 중장비개량사업"
270660,에브리봇,CD,물걸레로봇청소기
038680,에스넷,IT,"네트워크장비 설치 및 납품, 유지보수"
217480,에스디생명공학,MATERIALS,"마스크팩, 기초화장품"
121890,에스디시스템,IT,"요금징수시스템, 지능형교통시스템,하이패스단말기"
097780,에스맥,COMMUNICATION,휴대폰용키모듈
042110,에스씨디,CD,전자렌지용 MOTOR 및 냉장고용 TIMER
298060,에스씨엠생명과학,HEALTH,세포치료제
065420,에스아이리소스,MATERIALS,자카드직물
270210,에스알바이오텍,MATERIALS,화장품 제조 및 유통
103230,에스앤더블류,INDUSTRIAL,"디젤엔진부품, 산업부품, 단조품"
260970,에스앤디,CS,그릴치킨농축액 외
900080,에스앤씨엔진그룹,FINANCIAL,"오토바이, 제초기, 자동차기어"
101490,에스앤에스텍,IT,블랭크마스크
095910,에스에너지,INDUSTRIAL,"태양광발전시스템,태양전지모듈"
275630,에스에스알,IT,"취약점 진단 솔루션, 모의해킹 컨설팅"
031330,에스에이엠티,INDUSTRIAL,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업"
060540,에스에이티,INDUSTRIAL,"이동통신중계기용부품(제어기,광모듈,RF필터)"
158300,에스에이티이엔지,INDUSTRIAL,"FPD Bonding System, Inspection System"
056190,에스에프에이,INDUSTRIAL,"반도체, Display 제조설비 및 공장자동화기기"
080000,에스엔유,INDUSTRIAL,"OLED증착장비, OLED봉지장비, LCD검사장비 등"
086460,에스엔피제네틱스,OTHER,유전체 분석 서비스
005850,에스엘,INDUSTRIAL,"자동차부품(자동차램프류,샤시와조향기기,케스터홀더) 제조"
246250,에스엘에스바이오,HEALTH,"신 의료 진단기술 연구개발, 의약품 연구개발 지원, 의약품 품질 관리 사업 등"
041510,에스엠,CD,"음반(CD,MC),연예 대리"
299670,에스엠비나,OTHER,여성의류
007820,에스엠코어,INDUSTRIAL,"자동화물류서비스, 자동화공정설비"
109610,에스와이,INDUSTRIAL,샌드위치 패널
012750,에스원,OTHER,"부가통신 서비스(경비),안전관리용역,CCTV카메라"
306040,에스제이그룹,OTHER,"캉골 가방/모자, 헬렌카민스키 모자"
080440,에스제이케이,OTHER,"자동차부품, 키보드 등"
217910,에스제이켐,MATERIALS,"수처리응집제, 폴리프로필렌"
224020,에스케이씨에스,MATERIALS,플라스틱 필름
096630,에스코넥,COMMUNICATION,WaferProber
069510,에스텍,IT,스피커 및 스피커시스템
041910,에스텍파마,HEALTH,원료의약품
234300,에스트래픽,IT,"교통관련 솔루션 개발, 시스템통합 S/W 개발"
039440,에스티아이,INDUSTRIAL,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템"
098660,에스티오,OTHER,"셔츠,자켓/바지, 타이"
052020,에스티큐브,INDUSTRIAL,"전자부품, 정보통신기기, 지능형로봇외"
237690,에스티팜,HEALTH,원료의약품
050760,에스폴리텍,MATERIALS,유무선 통신용 소프트웨어
288620,에스퓨얼셀,INDUSTRIAL,"건물용 연료전지, 발전용 연료전지"
317830,에스피시스템스,INDUSTRIAL,산업용 갠트리 로봇
058610,에스피지,INDUSTRIAL,소형 Geared Motor
043340,에쎈테크,INDUSTRIAL,LPG밸브
023960,에쓰씨엔지니어링,INDUSTRIAL,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
298690,에어부산,INDUSTRIAL,항공 여객 및 화물 운송
054630,에이디칩스,OTHER,비메모리 반도체칩
200710,에이디테크놀로지,IT,주문형 반도체
096690,에이루트,IT,"POS프린터, Mobile프린터, Label프린터"
140910,에이리츠,REAL_ESTATE,
078520,에이블씨엔씨,MATERIALS,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래"
298380,에이비엘바이오,MATERIALS,항체의약품 연구개발
203400,에이비온,OTHER,신약개발
195990,에이비프로바이오,INDUSTRIAL,소형 머시닝센터
003800,에이스침대,CD,침대
322190,에이스캠퍼,INDUSTRIAL,캠핑카
088800,에이스테크,COMMUNICATION,"단말기용안테나,기지국용안테나"
241840,에이스토리,CD,방송프로그램 제작
138360,에이씨티,MATERIALS,기능성 화장품 원료
039230,에이아이비트,INDUSTRIAL,"반도체 검사장비, TFT-LCD 검사장치& 검사장비"
312610,에이에프더블류,IT,음극마찰용접단자
015260,에이엔피,IT,"전자부품(인쇄회로기판),무정전 전원공급장치 제조"
234070,에이원알폼,INDUSTRIAL,건설현장용 알루미늄 거푸집 임대
072990,에이치시티,HEALTH,기술검사서비스
044990,에이치엔에스하이텍,IT,"이방성전도필름, 수정진동자"
176440,에이치엔티,IT,휴대폰 카메라 모듈
028300,에이치엘비,INDUSTRIAL,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계"
067630,에이치엘비생명과학,INDUSTRIAL,"ESCO 사업, 신재생에너지 사업"
047920,에이치엘비제약,OTHER,"씨트리시메티딘정, 로자틴정"
043220,에이치엘비파워,INDUSTRIAL,"발전설비 Damper, 전력설비 Busway"
239610,에이치엘사이언스,CS,건강기능식품 등
353070,에이치엠씨제4호스팩,FINANCIAL,기업인수합병
353060,에이치엠씨제5호스팩,FINANCIAL,합병을 유일한 사업목적으로 함
044780,에이치케이,INDUSTRIAL,레이저가공 절단기
071670,에이테크솔루션,INDUSTRIAL,"대형정밀금형(가전,자동차용 등)"
045660,에이텍,IT,"PC,모니터"
224110,에이텍티앤,COMMUNICATION,교통카드단말기
021080,에이티넘인베스트,FINANCIAL,벤처캐피탈
089530,에이티세미콘,IT,반도체 PKG&TEST
200470,에이팩트,OTHER,메모리 반도체 테스트
073070,에이팸,INDUSTRIAL,자동차용 와이어링 하네스
207490,에이펙스인텍,INDUSTRIAL,LED조명장치 등
036180,에이프런티어,INDUSTRIAL,"무선통신,방송및응용장치제조업"
262260,에이프로,INDUSTRIAL,"2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)"
109960,에이프로젠 H&G,OTHER,"차량용블루투스핸즈프리스피커폰, 가로동/보안등 어시스템, 모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매"
007460,에이프로젠 KIC,INDUSTRIAL,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대"
003060,에이프로젠제약,HEALTH,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매"
244920,에이플러스에셋,FINANCIAL,보험대리 및 중개업
089970,에이피티씨,INDUSTRIAL,300mm Poly Etch System
230240,에치에프알,COMMUNICATION,통신장비제조업
064510,에코마이스터,INDUSTRIAL,SAP
230360,에코마케팅,COMMUNICATION,"온라인, 모바일 광고 종합대행업"
038870,에코바이오,INDUSTRIAL,"판매시점정보시스템(POS), 금전등록기"
128540,에코캡,INDUSTRIAL,"자동차 부품(전선, 케이블, 벌브소켓, LED 등)"
086520,에코프로,MATERIALS,"환경소재,화학필터,이차전지소재등"
247540,에코프로비엠,IT,양극활물질
038110,에코플라스틱,INDUSTRIAL,BUMPER 및 자동차TRIM류
073540,에프알텍,COMMUNICATION,이동통신용중계기
064850,에프앤가이드,COMMUNICATION,"금융정보서비스, INDEX, 펀드평가 등"
064090,에프앤리퍼블릭,OTHER,CCTV CAMERA 등
036810,에프에스티,IT,"펠리클(반도체부품),칠러장비,반도체유통"
173940,에프엔씨엔터,CD,"콘서트, 음반/음원"
083500,에프엔에스테크,INDUSTRIAL,"OLED, LCD 제조 공정 장비"
054940,엑사이엔씨,OTHER,고주파고압변성기(FBT : Flyback Transformer)
950130,엑세스바이오,HEALTH,"말라리아 진단키트(RDT), HIV 진단키트(RDT)"
205100,엑셈,IT,"DB, E2E 성능관리 SW"
070300,엑스큐어,IT,"USIM카드, 금융카드"
092870,엑시콘,INDUSTRIAL,반도체 검사장비
317870,엔바이오니아,OTHER,양전하필터(정수기)
067570,엔브이에이치코리아,INDUSTRIAL,"헤드라이너, NVH부품"
140610,엔솔바이오사이언스,OTHER,"퇴행성디스크 치료제, 골관절염 치료제, 동물용 골관절염 치료제"
101400,엔시트론,IT,디지털오디오앰프칩
036570,엔씨소프트,IT,"인터넷머그게임(리니지),그룹웨어,인터넷커뮤니티 개발,유지,공급"
217820,엔에스,INDUSTRIAL,2차전지 자동화 설비
138250,엔에스쇼핑,CD,TV홈쇼핑
031860,엔에스엔,OTHER,FLC
238170,엔에스엠,MATERIALS,전도성 고분자 코팅 대전방지 필름
224760,엔에스컴퍼니,INDUSTRIAL,"산업플랜트 건설 및 경상정비, 자동차부품제조판매"
310840,엔에이치스팩13호,FINANCIAL,기업인수합병
319400,엔에이치스팩14호,FINANCIAL,기타 금융지원(SPAC)
353190,엔에이치스팩16호,FINANCIAL,금융지원 서비스
359090,엔에이치스팩17호,FINANCIAL,금융 지원 서비스
365590,엔에이치스팩18호,FINANCIAL,기타 금융지원(SPAC)
265740,엔에프씨,MATERIALS,화장품 원료 제조 및 판매
354200,엔젠바이오,OTHER,"유전체 분야 진단시약 제조 및 유전체 분야 소프트웨어 연구,개발,판매"
093510,엔지브이아이,INDUSTRIAL,천연가스자동차용 연료저장장치 등
208860,엔지스테크널러지,IT,"Nav-Link 솔루션, BringGo 어플리케이션 등"
183490,엔지켐생명과학,MATERIALS,"EC-18(신약), 원료의약품"
085310,엔케이,INDUSTRIAL,"고압가스용기,선박용,육상용 소화설비장치,천연가스이동식충전소 제조,도매"
182400,엔케이맥스,MATERIALS,"연구용 시약, NK Vue® KIT, SuperNK"
009810,엔케이물산,OTHER,유연성 산업용 포장재(FIBC) 제조 판매
069410,엔텔스,IT,운용지원솔루션
227950,엔투텍,INDUSTRIAL,기업인수 및 합병
198080,엔피디,IT,스마트폰 OLED용 FPCA
048830,엔피케이,MATERIALS,합성고무 및 플라스틱물질 제조업
096870,엘디티,IT,"OLED구동IC,LED구동IC,LCD구동IC"
276240,엘리비젼,IT,"디지털 사이니지, 키오스크 등"
900140,엘브이엠씨홀딩스,CD,지주회사
061970,엘비세미콘,IT,"골드범핑, 솔더범핑 등"
138690,엘아이에스,INDUSTRIAL,"LGP Engraving M/C, Cell Sealing M/C"
290650,엘앤씨바이오,HEALTH,"인체조직(피부, 뼈, 연골)"
066970,엘앤에프,IT,TFT-LCD BLU(Back Light Unit)
156100,엘앤케이바이오,HEALTH,척추 임플란트
311060,엘에이티,INDUSTRIAL,"In-Line Sputter, OLED 패널 청정물류 이송 장비 등"
073110,엘엠에스,IT,프리즘시트
083310,엘오티베큠,INDUSTRIAL,반도체제조용진공펌프
297890,엘이티,INDUSTRIAL,"디스플레이 제조용 장비(도포기, 조립기, 검사기)"
037950,엘컴텍,IT,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL"
170920,엘티씨,MATERIALS,FPD(LCD/OLED) 및 반도체용 박리액
058630,엠게임,IT,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)"
058970,엠로,IT,구매 SCM솔루션
019590,엠벤처투자,FINANCIAL,벤처캐피탈
169330,엠브레인,COMMUNICATION,온라인 및 오프라인 리서치
097520,엠씨넥스,IT,휴대폰용자동차용 카메라모듈
179290,엠아이텍,HEALTH,비혈관 스텐트 및 체외충격파 쇄석기
225860,엠앤씨생명과학,MATERIALS,"무합성화장품, 건강기능식품"
009780,엠에스씨,CS,식품첨가물
123040,엠에스오토텍,INDUSTRIAL,자동차 차체 부품
323230,엠에프엠코리아,CD,
032790,엠젠플러스,INDUSTRIAL,"Bio 이종장기 사업, ICT 프린터 현상기"
033160,엠케이전자,IT,반도체용세금선
347890,엠투아이,INDUSTRIAL,"스마트HMI, 스마트SCADA, 스마트팩토리솔루션"
033310,엠투엔,INDUSTRIAL,산업용자동제어반기기
259630,엠플러스,INDUSTRIAL,이차전지 자동화 조립설비
115960,연우,MATERIALS,화장품 용기
060850,영림원소프트랩,IT,"ERP Package, 유지 관리 등"
014440,영보화학,MATERIALS,"가교발포폴리에틸렌(아티론,영보드) 제조,판매"
007530,영신금속,INDUSTRIAL,"볼트, 나사"
143540,영우디에스피,INDUSTRIAL,OLED/LCD 디스플레이 검사장비
111770,영원무역,OTHER,스포츠의류
009970,영원무역홀딩스,FINANCIAL,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제"
003520,영진약품,HEALTH,"의약품(드링크제,항생제,영양수액제),의약부외품 제조,판매"
000670,영풍,MATERIALS,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역"
036560,영풍정밀,INDUSTRIAL,"펌프, 벨브, 공사,주조 등"
006740,영풍제지,MATERIALS,"골판지원지,지관원지,라이나원지 제조"
012280,영화금속,INDUSTRIAL,"자동차부품,건축자재(관이음쇠) 제조,판매"
265560,영화테크,INDUSTRIAL,자동차 정션박스 등
012160,영흥,MATERIALS,와이어로프 등
036000,예림당,CD,무선가입자망 단말기 및 차량용핸즈프리
250930,예선테크,MATERIALS,기업인수합병
053280,예스24,CD,"도서,음반/DVD,화장품"
015360,예스코홀딩스,FINANCIAL,지주사업
122640,예스티,INDUSTRIAL,반도체 및 디스플레이 제조 장비
179720,옐로페이,IT,전자지급결제 서비스
900300,오가닉티코스메틱,FINANCIAL,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)"
045060,오공,MATERIALS,"접착제,씰란트,광택제,연마제"
080520,오디텍,IT,"광반도체,소자및모듈"
007310,오뚜기,CS,"라면,마요네즈,카레,스프,당면,소오스,토마토케첩,마가린,냉동생지(바게트,크로와상),참치캔,식초,3분짜장 제조"
039830,오로라,OTHER,"캐릭터디자인,캐릭터완구 등"
046120,오르비텍,HEALTH,"방사선안전관리, 항공기 정밀부품 제조 등"
014940,오리엔탈정공,INDUSTRIAL,"조선해양구조물 및 조선해양기계품 제작,"
002630,오리엔트바이오,HEALTH,의약품 제조
065500,오리엔트정공,INDUSTRIAL,"하우징, 리테이너베어링"
271560,오리온,CS,스낵 등 과자류
001800,오리온홀딩스,FINANCIAL,자회사 관리 지주사업 등
010470,오리콤,COMMUNICATION,광고대행
053980,오상자이엘,IT,CATIA Solution
052420,오성첨단소재,MATERIALS,"보호, 기능성 필름"
241790,오션브릿지,INDUSTRIAL,"반도체 케미칼(HCDS, Ticl4 외), 반도체 장비"
329020,오션스톤,CS,"간고등어 제품, 냉동수산물 유통"
039200,오스코텍,HEALTH,"뼈이식재,건강식품소재"
226400,오스테오닉,HEALTH,골접합 및 재건용 금속소재 및 생분해성 복합소재 기반 임플란트
031510,오스템,INDUSTRIAL,휠
048260,오스템임플란트,HEALTH,치과용임플란트
138080,오이솔루션,COMMUNICATION,광트랜시버
080580,오킨스전자,IT,반도체 검사용 소켓
067170,오텍,INDUSTRIAL,"냉동 및 내장탑차, 앰블란스"
173130,오파스넷,IT,네트워크 구축 및 유지보수
049480,오픈베이스,IT,"트래픽솔루션(웹스위치,트래픽서버)"
309930,오하임아이엔티,CD,기업인수합병
244460,올리패스,MATERIALS,인공유전자 플랫폼(OliPass PNA) 기술을 활용한 RNA치료제 신약개발
226950,올릭스,OTHER,siRNA 신약 개발
057540,옴니시스템,INDUSTRIAL,"전자식전력량계,설비미터,원격검침시스템"
082210,옵트론텍,IT,"IRFilter,Grating"
109080,옵티시스,COMMUNICATION,광링크 모듈 등
153710,옵티팜,HEALTH,"옵티케어, 메디피그 등"
122990,와이솔,IT,"SAW Filter, Wafer Chip, Duplexer"
232140,와이아이케이,INDUSTRIAL,메모리 웨이퍼 테스터
067900,와이엔텍,UTILITY,"사업장폐기물중간및최종처리,전문건설,골재제조"
155650,와이엠씨,IT,"FPD 패널용 Target, Backing Plate 등"
251370,와이엠티,MATERIALS,"PCB, 반도체 및 디스플레이 제조용 화학소재 등"
066430,와이오엠,OTHER,"VCI,LDPE필름 외"
193250,와이제이엠게임즈,IT,휴대폰용 진동모터
273060,와이즈버즈,COMMUNICATION,광고대행
019210,와이지-원,INDUSTRIAL,"엔드밀, 탭, 드릴"
122870,와이지엔터테인먼트,CD,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트"
332570,와이팜,IT,전력증폭기 모듈(PAM)
079000,와토스코리아,MATERIALS,위생도기용부속(양변기용)
070960,용평리조트,CD,"리조트 운영, 콘도 분양"
114630,우노앤컴퍼니,MATERIALS,"PVC가발사, 난연고열사"
316140,우리금융지주,FINANCIAL,금융지주
032820,우리기술,INDUSTRIAL,"시스템사업, 정보통신사업"
041190,우리기술투자,FINANCIAL,창업자에 대한 투자 및 융자
115440,우리넷,COMMUNICATION,"광전송장비(MSPP), 교환장비(AGW)"
004720,우리들제약,HEALTH,의약품 외
118000,우리들휴브레인,INDUSTRIAL,의료기기 도매
046970,우리로,OTHER,"광분배기(웨이퍼, 칩, 모듈), 광다이오드"
082850,우리바이오,INDUSTRIAL,"LCD광원부품(CCFL,EEFL)"
215360,우리산업,INDUSTRIAL,ACTUATOR 등
072470,우리산업홀딩스,INDUSTRIAL,HVAC ACTUATOR (자동차 공조장치 부품 등)
073560,우리손에프앤지,CS,"양돈업, 도축업"
153490,우리이앤엘,IT,LED 패키지
037400,우리조명,INDUSTRIAL,"변환장치 제조업 백열전구, 형광등"
010050,우리종금,FINANCIAL,"종합금융,주택할부금융,부동산"
101170,우림기계,INDUSTRIAL,"트랜스미션,감속기,기어전동축 제조"
006980,우성사료,CS,"배합사료,Suit-feed(맞춤 TMR(육성우,건유우,착유우) 사료),농후사료,곡류(강피류 등 부산물) 제조,판매/부동산 임대,무역"
066590,우수AMS,INDUSTRIAL,"엔진, 조향 및 기아변속기 부품"
017370,우신시스템,INDUSTRIAL,"자동차차체자동화용접조립라인,용접설비,자동용접장비 제조,판매"
103840,우양,CS,"HMR, 음료 베이스, 퓨레 등"
046940,우원개발,INDUSTRIAL,토공사
215380,우정바이오,OTHER,기업인수합병
065680,우주일렉트로,IT,정보통신용 초정밀커넥터
105840,우진,INDUSTRIAL,원전용계측기
018620,우진비앤지,HEALTH,"슈퍼티아,안티펜SM"
010400,우진아이엔에스,INDUSTRIAL,반도체/디스플레이 코팅덕트
049800,우진플라임,INDUSTRIAL,"플라스틱사출성형기 제조,판매"
016880,웅진,FINANCIAL,"교육서비스(웅진아이큐,중.고교학습,어린이마을),도서,잡지 출판/부동산 임대/인터넷관련사업"
095720,웅진씽크빅,OTHER,"기타출판 제조/서적,교구,통신판매 도소매/부동산 임대/교구렌탈,컴퓨터운용관련서비스"
005820,원림,OTHER,"고무,플라스틱제품,산업용포장재,PP.BAG,타포린 제조,도매/부동산 임대/주택 신축,판매/인터넷 정보통신/벤처회사 투자"
278380,원바이오젠,HEALTH,의료기기(창상피복재)
053080,원방테크,INDUSTRIAL,클린룸 설비
032940,원익,INDUSTRIAL,반도체용석영
240810,원익IPS,INDUSTRIAL,반도체 제조용 기계
074600,원익QnC,INDUSTRIAL,석영유리가공제품
104830,원익머트리얼즈,MATERIALS,"저메인가스,디실란,아산화질소,암모니아 등"
014190,원익큐브,OTHER,"이에이엠, 2-헤마, 비에이엠, 엠엠에이, 아스팔트슁글"
030530,원익홀딩스,FINANCIAL,가스캐비닛
012620,원일특강,MATERIALS,특수강
216280,원텍,HEALTH,
122830,원포유,COMMUNICATION,영상 및 음성 통신 서비스
008370,원풍,MATERIALS,플라스틱 필름
008290,원풍물산,OTHER,남성용신사복
101160,월덱스,IT,반도체용링및전극
095270,웨이브일렉트로,INDUSTRIAL,이동통신중계기용전력증폭기
010600,웰바이오텍,OTHER,"피혁의류 도,소매,의류 판매,수입,피혁(GRAIN LEATHER) 제조"
065950,웰크론,OTHER,"기능성 침구용품, 크리너, 필터, 방탄·방검복"
076080,웰크론한텍,INDUSTRIAL,"에너지절감설비,자동화배합설비,환경설비"
196700,웹스,MATERIALS,"기능성 컴파운드, 건축외장자재"
069080,웹젠,IT,3D 온라인게임 '뮤(MU)'
053580,웹케시,IT,"에스이알피, 브랜치, 인하우스"
071460,위니아딤채,CD,"김치냉장고(스탠드형, 뚜껑형), 에어컨, 프리미엄 냉장고 등"
044340,위닉스,CD,일반목적용 기계제조업
330350,위더스제약,HEALTH,의약품 제조 및 도소매(순환기용제 등)
348350,위드텍,INDUSTRIAL,"AMCs 모니터링 시스템, 공정 프로세스 모니터링 시스템, TMS"
112040,위메이드,IT,미르의전설2
065370,위세아이텍,IT,"빅데이터분석, 인공지능, 데이터품질관리 솔루션"
140660,위월드,COMMUNICATION,"이동위성통신안테나, 위성방송시스템"
038620,위즈코프,MATERIALS,인터넷 인프라 및 응용
299900,위지윅스튜디오,CD,"VFX, 뉴미디어 등 특수영상 컨텐츠 제작"
036090,위지트,INDUSTRIAL,LCD 반도체
136540,윈스,IT,"네크워크보안장비(IPS, 안티 DDoS)"
320000,윈텍,INDUSTRIAL,비전검사장비
097800,윈팩,IT,반도체 패키징 및 테스트
192390,윈하이텍,INDUSTRIAL,데크 플레이트(건설용거푸집)
313760,윌링스,INDUSTRIAL,태양광 인버터 등
008600,윌비스,OTHER,"스웨터,니트,셔츠 도매,제조/컴퓨터주변기기 무역,오파,임대"
900340,윙입푸드,FINANCIAL,육가공 제품
033270,유나이티드제약,HEALTH,"홈타민 진생연질60C(비타민제),항암제,항생제,순환기계,해열진통제,소화기계약품 제조"
014830,유니드,MATERIALS,"탄산칼륨,가성칼륨,가성카리,탄산카리(무기화합물),MDF(가공목재) 제조,도매"
036200,유니셈,INDUSTRIAL,반도체장비(DryGasScrubber)
018000,유니슨,INDUSTRIAL,"풍력발전기, 풍력타워"
000910,유니온,MATERIALS,"백시멘트,타일시멘트,알루미나시멘트,용융알루미나,급결제,필터프레스,유니필터제조,도매"
047400,유니온머티리얼,MATERIALS,"페라이트,세라믹 제조,도매"
203450,유니온커뮤니티,COMMUNICATION,지문인식출입통제기
011330,유니켐,OTHER,"피혁 제조,도매,무역,부동산임대"
077500,유니퀘스트,INDUSTRIAL,"반도체직접회로 도매,무역,제조"
011320,유니크,INDUSTRIAL,"EGR밸브, 유압솔레노이드밸브, 퓨얼벤트밸브, 퓨얼컷트밸브, 체크밸브, 케니스타 등"
086390,유니테스트,INDUSTRIAL,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)"
241690,유니테크노,INDUSTRIAL,자동차 엔진파워트레인/모터 부품 제조 및 조립
142210,유니트론텍,INDUSTRIAL,"메모리, 비메모리반도체"
121060,유니포인트,IT,"소프트웨어 개발, 도소매컴퓨터시스템 설계, 자문"
048430,유라테크,INDUSTRIAL,"점화코일, 스파크플러그"
206650,유바이오로직스,HEALTH,"경구용 콜레라 백신, 바이오의약품 수탁 연구 및 제조"
089850,유비벨록스,IT,"모바일플랫폼 및 모바일솔루션, 스마트카드 등"
084440,유비온,COMMUNICATION,이러닝(E-Learning)
032620,유비케어,IT,"의사랑,유팜,미소몰"
264450,유비쿼스,COMMUNICATION,"스위치, FTTH"
078070,유비쿼스홀딩스,COMMUNICATION,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조"
002920,유성기업,INDUSTRIAL,"철도차량부품(피스턴링,실린더라이너,발브가이드,타펫트),자동차부품,주강,주물 제조,판매"
024800,유성티엔에스,OTHER,"운송,C형강,차량정비"
000700,유수홀딩스,FINANCIAL,지주사업
054930,유신,INDUSTRIAL,토목설계 및 감리
069330,유아이디,IT,STN LCD GLASS(연마)
049520,유아이엘,IT,스마트폰 기구부품
287410,유안타제3호스팩,FINANCIAL,인수합병
313750,유안타제4호스팩,FINANCIAL,기업인수합병
336060,유안타제5호스팩,FINANCIAL,금융 지원 서비스
340360,유안타제6호스팩,FINANCIAL,금융 지원 서비스업
367460,유안타제7호스팩,FINANCIAL,금융지원 서비스
003470,유안타증권,FINANCIAL,"유가증권 매매,중개,대리,인수"
056090,유앤아이,HEALTH,정형외과용 신체보정용 의료기기
